fecha;Operacion;Ticker;Precio_USA;Cantidad_USA;Inversion_USA;Broker;tipo;Posicion_Acum;Es_Cierre;ID_Trade;Precio_Unitario;PPP_Actual;Estado_Trade
2023-03-07;Venta;PAAS;15.27;-13.333333;203.6;Veta;accion;0.0;1;1;15.27;0.0;Cerrado
2023-06-07;Compra;PAAS;16.14;11.0;-177.54000000000002;Veta;accion;11.0;0;2;16.14;16.14;Cerrado
2023-06-26;Compra;PAAS;15.69;6.0;-94.14;Veta;accion;17.0;0;2;15.69;15.981176470588236;Cerrado
2023-08-08;Compra;PAAS;17.88;3.333333;-59.599999999999994;Veta;accion;20.333333;0;2;17.88;16.292459016393444;Cerrado
2023-08-08;Venta;PAAS;18.57;-3.333333;61.9;Veta;accion;17.0;0;2;18.57;16.292459016393444;Cerrado
2023-08-09;Compra;PAAS;17.13;0.333333;-5.709999999999999;Veta;accion;17.333333;0;2;17.13;16.30856557377049;Cerrado
2023-08-09;Venta;PAAS;17.28;-0.333333;5.76;Veta;accion;17.0;0;2;17.28;16.30856557377049;Cerrado
2024-04-10;Venta;PAAS;19.83;-7.0;138.81;Veta;accion;10.0;0;2;19.830000000000002;16.30856557377049;Cerrado
2024-10-21;Venta;PAAS;25.380000000000003;-2.333333;59.22;Veta;accion;7.666667;0;2;25.380000000000003;16.30856557377049;Cerrado
2024-10-22;Venta;PAAS;26.01;-7.666667;164.73;Veta;accion;0.0;1;2;26.009999999999998;16.30856557377049;Cerrado
2024-06-12;Compra;PBR;14.5;10.0;-145.0;Veta;accion;10.0;0;1;14.5;14.5;Cerrado
2025-03-07;Compra;PBR;13.01;10.0;-130.1;Veta;accion;20.0;0;1;13.01;13.755;Cerrado
2025-05-08;Compra;PBR;11.88;9.0;-106.92;Veta;accion;29.0;0;1;11.88;13.173103448275864;Cerrado
2026-01-29;Venta;PBR;15.99;-14.0;223.86;Veta;accion;15.0;0;1;15.99;13.173103448275864;Cerrado
2026-03-03;Venta;PBR;17.38;-15.0;260.7;Veta;accion;0.0;1;1;17.38;0.0;Cerrado
2023-10-09;Compra;PEP;170.34;1.5;-255.51;Veta;accion;1.5;0;1;170.34;511.02;Cerrado
2024-09-12;Venta;PEP;176.76;-1.5;265.14;Veta;accion;0.0;1;1;176.76;0.0;Cerrado
2023-05-22;Compra;PFE;41.24;8.0;-329.92;Veta;accion;8.0;0;1;41.24;82.48;Cerrado
2023-06-26;Compra;PFE;39.3;5.0;-196.5;Veta;accion;13.0;0;1;39.3;80.98769230769231;Cerrado
2023-08-08;Venta;PFE;42.04;-4.0;168.16;Veta;accion;9.0;0;1;42.04;80.98769230769231;Cerrado
2023-08-08;Compra;PFE;41.3;4.0;-165.2;Veta;accion;13.0;0;1;41.3;81.48378698224853;Cerrado
2023-08-09;Compra;PFE;40.5;6.0;-243.0;Veta;accion;19.0;0;1;40.5;81.331012145749;Cerrado
2023-08-09;Venta;PFE;41.24;-6.0;247.44;Veta;accion;13.0;0;1;41.24;81.331012145749;Cerrado
2024-02-26;Venta;PFE;29.6;-8.25;244.20000000000002;Veta;accion;4.75;0;1;29.6;0.0;Cerrado
2024-09-05;Compra;PFE;28.92;3.5;-101.22;Veta;accion;8.25;0;1;28.919999999999998;28.919999999999998;Cerrado
2024-11-15;Compra;PFE;25.8;4.0;-103.2;Veta;accion;12.25;0;1;25.8;27.256000000000004;Cerrado
2025-07-16;Venta;PFE;24.72;-4.0;98.88;Veta;accion;8.25;0;1;24.72;27.256000000000004;Cerrado
2025-08-13;Venta;PFE;25.12;-8.25;207.24;Veta;accion;0.0;1;1;25.12;0.0;Cerrado
2023-06-15;Compra;PYPL;70.64;2.625;-185.43;Veta;accion;2.625;0;1;70.64;70.64;Cerrado
2023-07-19;Venta;PYPL;80.48;-1.25;100.60000000000001;Veta;accion;1.375;0;1;80.48;70.64;Cerrado
2023-07-19;Compra;PYPL;80.0;1.25;-100.0;Veta;accion;2.625;0;1;80.0;75.09714285714286;Cerrado
2023-07-20;Venta;PYPL;78.0;-2.625;204.75;Veta;accion;0.0;1;1;78.0;0.0;Cerrado
2024-08-19;Compra;QCOM;173.25;1.0;-173.25;Veta;accion;1.0;0;1;173.25;173.25;Cerrado
2024-09-26;Compra;QCOM;177.10000000000002;0.545455;-96.60000000000001;Veta;accion;1.545455;0;1;177.10000000000002;174.60882352941178;Cerrado
2025-10-14;Venta;QCOM;163.9;-1.545455;253.3;Veta;accion;0.0;1;1;163.9;0.0;Cerrado
2024-09-10;Compra;QQQ;465.4;0.4;-186.16;Veta;accion;0.4;0;1;465.4;465.4;Abierto
2024-11-15;Compra;QQQ;517.0;0.2;-103.4;Veta;accion;0.6;0;1;517.0;482.5999999999999;Abierto
2023-02-28;Compra;RIO;72.12;3.25;-234.39000000000001;Veta;accion;3.25;0;1;72.12;144.24;Cerrado
2023-03-07;Venta;RIO;71.52;-3.25;232.44;Veta;accion;0.0;1;1;71.52;0.0;Cerrado
2024-04-12;Venta;RKT;13.74;-13.5645;186.37623000000002;Quantfury;accion;-13.5645;0;1;13.74;0.0;Cerrado
2024-11-13;Compra;RKT;14.01;7.1378;-100.000578;Quantfury;accion;-6.4267;0;1;14.01;14.01;Cerrado
2024-12-11;Compra;RKT;15.56;6.4267;-99.999452;Quantfury;accion;0.0;1;1;15.56;14.744371705554942;Cerrado
2023-07-25;Compra;RTX;92.45;2.0;-184.9;Veta;accion;2.0;0;1;92.45;92.45;Cerrado
2023-08-10;Venta;RTX;99.75;-0.2;19.950000000000003;Veta;accion;1.8;0;1;99.75000000000001;92.45;Cerrado
2023-08-10;Compra;RTX;97.9;0.2;-19.580000000000002;Veta;accion;2.0;0;1;97.9;92.995;Cerrado
2023-08-11;Venta;RTX;98.35;-1.6;157.36;Veta;accion;0.4;0;1;98.35000000000001;92.995;Cerrado
2023-08-11;Compra;RTX;96.2;1.6;-153.92000000000002;Veta;accion;2.0;0;1;96.2;95.559;Cerrado
2024-05-13;Venta;RTX;109.7;-2.0;219.4;Veta;accion;0.0;1;1;109.7;0.0;Cerrado
2025-07-16;Compra;SATL;3.64;55.0;-200.20000000000002;Veta;accion;55.0;0;1;3.64;3.64;Cerrado
2026-01-29;Venta;SATL;5.46;-20.0;109.2;Veta;accion;35.0;0;1;5.46;3.64;Cerrado
2026-03-03;Venta;SATL;3.1;-35.0;108.5;Veta;accion;0.0;1;1;3.1;0.0;Cerrado
2024-01-25;Compra;SBUX;97.44;1.666667;-162.4;Veta;accion;1.666667;0;1;97.44;97.44;Cerrado
2024-05-13;Compra;SBUX;79.44;1.5;-119.16;Veta;accion;3.166667;0;1;79.44;88.91368421052631;Cerrado
2025-01-30;Venta;SBUX;109.2;-3.166667;345.8;Veta;accion;0.0;1;1;109.2;0.0;Cerrado
2025-03-21;Compra;SH;44.96;3.5;-157.36;Veta;accion;3.5;0;1;44.96;44.96;Cerrado
2025-03-25;Venta;SH;43.2;-3.5;151.20000000000002;Veta;accion;0.0;1;1;43.2;0.0;Cerrado
2024-06-12;Compra;SLB;41.16;1.2148;-50.001168;Quantfury;accion;1.2148;0;1;41.16;41.16;Abierto
2024-11-22;Compra;SLB;44.53;3.3685;-149.999305;Quantfury;accion;4.5833;0;1;44.529999999999994;43.63678419479414;Abierto
2026-03-02;Venta;SLB;48.88;-2.2916;112.013408;Quantfury;accion;2.2917;0;1;48.88;43.63678419479414;Abierto
2024-02-08;Venta;SM;40.5;-0.4263;17.265150000000002;Quantfury;accion;-0.4263;0;1;40.5;0.0;Cerrado
2024-07-16;Compra;SM;46.91;0.4263;-19.997733;Quantfury;accion;0.0;1;1;46.91;46.91;Cerrado
2024-06-28;Compra;SNOW;135.9;0.666667;-90.6;Veta;accion;0.666667;0;1;135.9;135.9;Cerrado
2024-08-05;Compra;SNOW;112.5;0.033333;-3.749999999999996;Veta;accion;0.7;0;1;112.5;134.78571428571428;Cerrado
2024-08-15;Compra;SNOW;128.1;0.733333;-93.93999999999998;Veta;accion;1.433333;0;1;128.1;131.36511627906975;Cerrado
2025-08-28;Venta;SNOW;239.4;-0.7;167.57999999999998;Veta;accion;0.733333;0;1;239.4;131.36511627906975;Cerrado
2026-01-29;Venta;SNOW;205.2;-0.733333;150.48;Veta;accion;0.0;1;1;205.2;0.0;Cerrado
2023-06-27;Compra;SONY;19.192;11.25;-215.91;Veta;accion;11.25;0;1;95.96;191.92;Cerrado
2023-08-10;Venta;SONY;19.608;-5.0;98.04;Veta;accion;6.25;0;1;98.04;191.92;Cerrado
2023-08-10;Compra;SONY;19.36;5.0;-96.8;Veta;accion;11.25;0;1;96.8;192.66666666666666;Cerrado
2024-11-08;Venta;SONY;20.24;-11.25;227.7;Veta;accion;0.0;1;1;20.24;0.0;Cerrado
2024-08-19;Compra;ST;37.3;0.5362;-20.000259999999997;Quantfury;accion;0.5362;0;1;37.3;37.3;Cerrado
2024-11-15;Venta;ST;31.69;-0.5362;16.992178000000003;Quantfury;accion;0.0;1;1;31.690000000000005;0.0;Cerrado
2024-12-11;Compra;STLA;13.31;7.5131;-99.999361;Quantfury;accion;7.5131;0;1;13.31;13.31;Cerrado
2026-03-03;Venta;STLA;7.18;-7.5131;53.944058;Quantfury;accion;0.0;1;1;7.18;0.0;Cerrado
2024-06-12;Compra;STNE;9.13;5.4765;-50.000445;Quantfury;accion;5.4765;0;1;9.13;9.13;Cerrado
2024-11-26;Compra;STNE;11.25;23.333333;-262.49999999999994;Veta;accion;28.809833;0;1;11.25;10.847006346212808;Cerrado
2025-01-06;Compra;STNE;8.43;11.0;-92.72999999999999;Veta;accion;39.809833;0;1;8.43;10.17915452212393;Cerrado
2025-05-06;Venta;STNE;13.59;-34.333333;466.59000000000003;Veta;accion;5.4765;0;1;13.59;10.17915452212393;Cerrado
2025-06-05;Venta;STNE;13.48;-5.4765;73.82321999999999;Quantfury;accion;0.0;1;1;13.479999999999999;0.0;Cerrado
2023-05-31;Compra;T;16.62;18.333333;-304.69999999999993;Veta;accion;18.333333;0;1;16.62;16.62;Cerrado
2023-07-17;Compra;T;14.91;18.333333;-273.3499999999999;Veta;accion;36.666666;0;1;14.909999999999998;15.765;Cerrado
2023-07-21;Compra;T;15.84;1.333333;-21.119999999999997;Veta;accion;37.999999;0;1;15.839999999999998;15.767631578947368;Cerrado
2023-07-21;Venta;T;15.72;-1.333333;20.96;Veta;accion;36.666666;0;1;15.72;15.767631578947368;Cerrado
2023-08-18;Venta;T;15.81;-18.333333;289.8499999999999;Veta;accion;18.333333;0;1;15.809999999999999;15.767631578947368;Cerrado
2024-09-10;Venta;T;21.9;-18.333333;401.4999999999999;Veta;accion;0.0;1;1;21.9;0.0;Cerrado
2023-06-07;Compra;TEN;29.04;6.0;-174.24;Veta;accion;6.0;0;1;29.040000000000003;29.040000000000003;Cerrado
2023-06-30;Venta;TEN;31.77;-6.0;190.62;Veta;accion;0.0;1;1;31.77;0.0;Cerrado
2024-06-28;Compra;TEN;30.86;3.0;-92.58;Veta;accion;3.0;0;2;30.86;30.86;Cerrado
2024-11-19;Venta;TEN;37.89;-3.0;113.67;Veta;accion;0.0;1;2;37.89;0.0;Cerrado
2023-06-07;Compra;TGT;138.96;1.25;-173.70000000000002;Veta;accion;1.25;0;1;138.96;138.96;Cerrado
2023-07-21;Compra;TGT;145.92000000000002;0.625;-91.20000000000002;Veta;accion;1.875;0;1;145.92000000000002;141.28000000000003;Cerrado
2023-07-21;Venta;TGT;147.36;-0.625;92.10000000000001;Veta;accion;1.25;0;1;147.36;141.28000000000003;Cerrado
2023-07-28;Venta;TGT;149.28;-0.625;93.3;Veta;accion;0.625;0;1;149.28;141.28000000000003;Cerrado
2023-07-28;Compra;TGT;145.44;0.625;-90.9;Veta;accion;1.25;0;1;145.44;143.36;Cerrado
2023-07-31;Venta;TGT;152.39999999999998;-0.041667;6.349999999999989;Veta;accion;1.208333;0;1;152.39999999999998;143.36;Cerrado
2023-07-31;Compra;TGT;148.32;0.041667;-6.17999999999999;Veta;accion;1.25;0;1;148.32;143.52533333333335;Cerrado
2023-08-01;Venta;TGT;147.84;-0.416667;61.6;Veta;accion;0.833333;0;1;147.84;143.52533333333335;Cerrado
2023-08-01;Compra;TGT;147.36;0.416667;-61.400000000000006;Veta;accion;1.25;0;1;147.36;144.80355555555556;Cerrado
2023-09-25;Compra;TGT;123.12;0.208333;-25.649999999999995;Veta;accion;1.458333;0;1;123.12;141.70590476190478;Cerrado
2023-09-25;Venta;TGT;126.24;-0.333333;42.08;Veta;accion;1.125;0;1;126.24;141.70590476190478;Cerrado
2024-03-06;Venta;TGT;180.48;-1.125;203.04;Veta;accion;0.0;1;1;180.48;0.0;Cerrado
2024-11-20;Compra;TGT;121.66;1.2329;-149.994614;Quantfury;accion;1.2329;0;2;121.66;121.66;Cerrado
2025-03-17;Compra;TGT;107.28;1.458333;-156.45;Veta;accion;2.691233;0;2;107.28;113.86772384408636;Cerrado
2025-06-27;Compra;TGT;100.56;1.25;-125.7;Veta;accion;3.941233;0;2;100.56;109.64705143060125;Cerrado
2025-10-14;Venta;TGT;89.28;-2.708333;241.79999999999998;Veta;accion;1.2329;0;2;89.28;109.64705143060125;Cerrado
2025-10-15;Venta;TGT;90.51;-1.2329;111.58977900000002;Quantfury;accion;-0.0;1;2;90.51;0.0;Cerrado
2024-01-08;Venta;TPR;38.99;-0.4738;18.473462;Quantfury;accion;-0.4738;0;1;38.99;0.0;Cerrado
2024-10-07;Compra;TPR;42.21;0.4738;-19.999098;Quantfury;accion;0.0;1;1;42.21;42.21;Cerrado
2024-08-13;Compra;TS;27.99;3.5727;-99.999873;Quantfury;accion;3.5727;0;1;27.989999999999995;27.989999999999995;Cerrado
2024-11-18;Venta;TS;37.49;-3.5727;133.940523;Quantfury;accion;0.0;1;1;37.49;0.0;Cerrado
2024-01-31;Compra;TSLA;204.75;0.466667;-95.55;Veta;accion;0.466667;0;1;204.75;204.75;Cerrado
2024-04-19;Compra;TSLA;153.3;0.6;-91.98;Veta;accion;1.066667;0;1;153.3;175.80937500000002;Cerrado
2024-07-11;Venta;TSLA;298.14;-0.4585;136.69719;Quantfury;accion;0.608167;0;1;298.14;175.80937500000002;Cerrado
2024-11-07;Venta;TSLA;305.55;-0.333333;101.85;Veta;accion;0.274834;0;1;305.55;175.80937500000002;Cerrado
2024-11-10;Compra;TSLA;218.28;0.2291;-50.007948;Quantfury;accion;0.503934;0;1;218.28;195.11752459816114;Cerrado
2024-11-10;Compra;TSLA;217.98;0.2294;-50.004611999999995;Quantfury;accion;0.733334;0;1;217.98;202.26932258522726;Cerrado
2024-12-09;Venta;TSLA;389.85;-0.733333;285.89;Veta;accion;1e-06;1;1;389.85;0.0;Cerrado
2025-02-25;Compra;TSLA;305.25;0.8;-244.20000000000002;Veta;accion;0.800001;0;2;305.25;305.25;Cerrado
2025-03-07;Compra;TSLA;264.0;0.4;-105.60000000000001;Veta;accion;1.200001;0;2;264.0;291.49999999999994;Cerrado
2025-06-05;Venta;TSLA;285.75;-1.2;342.9;Veta;accion;1e-06;1;2;285.75;0.0;Cerrado
2024-12-08;Compra;TSM;167.35;0.1195;-19.998324999999998;Quantfury;accion;0.1195;0;1;167.35;167.35;Cerrado
2025-10-14;Venta;TSM;293.53;-0.1195;35.076834999999996;Quantfury;accion;0.0;1;1;293.53;0.0;Cerrado
2023-09-28;Compra;UAL;50.4;4.0;-201.6;Veta;accion;4.0;0;1;50.4;50.4;Cerrado
2024-09-26;Venta;UAL;59.7;-4.0;238.8;Veta;accion;0.0;1;1;59.7;0.0;Cerrado
2024-10-04;Compra;UN;13.58;7.0;-95.06;Veta;accion;7.0;0;1;13.58;13.58;Cerrado
2024-10-23;Venta;UN;15.0;-7.0;105.0;Veta;accion;0.0;1;1;15.0;0.0;Cerrado
2025-03-11;Compra;UN;10.64;7.5;-79.80000000000001;Veta;accion;7.5;0;2;10.640000000000002;10.640000000000002;Cerrado
2025-05-21;Venta;UN;12.26;-7.5;91.95;Veta;accion;0.0;1;2;12.26;0.0;Cerrado
2023-07-12;Compra;UNH;483.45;0.424242;-205.09999999999997;Veta;accion;0.424242;0;1;483.45;483.45;Cerrado
2023-07-28;Compra;UNH;538.89;0.090909;-48.989999999999995;Veta;accion;0.515151;0;1;538.89;493.23352941176466;Cerrado
2023-07-28;Venta;UNH;535.59;-0.090909;48.69;Veta;accion;0.424242;0;1;535.59;493.23352941176466;Cerrado
2023-08-02;Venta;UNH;556.71;-0.121212;67.48;Veta;accion;0.30303;0;1;556.71;493.23352941176466;Cerrado
2023-08-02;Compra;UNH;559.6800000000001;0.121212;-67.84;Veta;accion;0.424242;0;1;559.6800000000001;512.2182352941177;Cerrado
2023-08-03;Venta;UNH;569.91;-0.30303;172.69999999999996;Veta;accion;0.121212;0;1;569.91;512.2182352941177;Cerrado
2023-08-03;Compra;UNH;570.9;0.30303;-172.99999999999997;Veta;accion;0.424242;0;1;570.9;554.1337815126051;Cerrado
2023-10-05;Venta;UNH;635.58;-0.424242;269.64;Veta;accion;0.0;1;1;635.58;0.0;Cerrado
2024-04-08;Compra;UNH;480.48;0.484848;-232.95999999999998;Veta;accion;0.484848;0;2;480.48;480.48;Cerrado
2024-10-15;Compra;UNH;582.78;0.181818;-105.95999999999998;Veta;accion;0.666666;0;2;582.78;508.37999999999994;Cerrado
2024-12-16;Venta;UNH;507.87;-0.666667;338.58;Veta;accion;-1e-06;1;2;507.87;0.0;Cerrado
2025-02-26;Compra;UNH;464.97;0.393939;-183.17000000000002;Veta;accion;0.393938;0;3;464.9700000000001;464.9700000000001;Cerrado
2025-04-04;Venta;UNH;522.39;-0.393939;205.79;Veta;accion;-1e-06;1;3;522.39;0.0;Cerrado
2025-04-23;Compra;UNH;439.23;0.787879;-346.06;Veta;accion;0.787878;0;4;439.23;439.23;Abierto
2025-05-15;Compra;UNH;258.97;0.3867;-100.14369900000001;Quantfury;accion;1.174578;0;4;258.97;379.8840091483472;Abierto
2025-05-15;Compra;UNH;;0.363636;;Veta;accion;1.538214;0;4;;;Abierto
2026-03-02;Compra;UNH;281.35;0.1777;-49.995895000000004;Quantfury;accion;1.715914;0;4;281.35;;Abierto
2023-06-02;Compra;USB;33.9;7.4;-250.86;Veta;accion;7.4;0;1;33.9;33.9;Cerrado
2023-09-28;Compra;USB;38.7;6.6;-255.42000000000002;Veta;accion;14.0;0;1;38.7;36.16285714285714;Cerrado
2025-11-20;Venta;USB;48.4;-1.4;67.75999999999999;Veta;accion;12.6;0;1;48.4;36.16285714285714;Cerrado
2025-12-05;Venta;USB;52.400000000000006;-6.2;324.88000000000005;Veta;accion;6.4;0;1;52.400000000000006;36.16285714285714;Cerrado
2026-01-29;Venta;USB;57.8;-1.6;92.48;Veta;accion;4.8;0;1;57.8;36.16285714285714;Cerrado
2026-03-03;Venta;USB;54.8;-4.8;263.03999999999996;Veta;accion;0.0;1;1;54.8;0.0;Cerrado
2024-07-02;Compra;VALE;11.08;8.0;-88.64;Veta;accion;8.0;0;1;11.08;11.08;Cerrado
2024-08-13;Compra;VALE;10.36;8.6873;-90.000428;Quantfury;accion;16.6873;0;1;10.36;10.70517267622683;Cerrado
2024-12-12;Compra;VALE;9.44;9.5339;-90.00001599999999;Quantfury;accion;26.2212;0;1;9.44;10.24516208258966;Cerrado
2025-01-17;Compra;VALE;9.18;9.0;-82.62;Veta;accion;35.2212;0;1;9.18;9.972983430433944;Cerrado
2025-01-17;Compra;VALE;8.94;5.5928;-49.999632;Quantfury;accion;40.814;0;1;8.94;9.831432253638459;Cerrado
